kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2005,45.36
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2006,55.44
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2007,49.04
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2008,41.79
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2009,47.23
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2005,39.16
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2006,52.94
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2007,51.09
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2008,60.59
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2009,47.03
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2005,44.49
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2006,36.88
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2007,47.57
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2008,58.71
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2009,70
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2005,59.62
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2006,56.37
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2007,70.08
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2008,72.14
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2009,89.26
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2005,64.43
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2006,70.49
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2007,69.07
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2008,80.88
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2009,66.21
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2005,76.16
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2006,65.48
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2007,86.11
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2008,79.96
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2009,85.32
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2005,53.93
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2006,48.19
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2007,49.54
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2008,46.51
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2009,29.02
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2005,97.27
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2006,95.75
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2007,94.73
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2008,90.3
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2009,68.98
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2005,86.26
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2006,78.88
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2007,86.7
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2008,91.15
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2009,69.57
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2005,82.76
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2006,75.79
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2007,84.48
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2008,81.98
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2009,72.32
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2005,70.11
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2006,54.26
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2007,81.22
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2008,73.55
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2009,84.25
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2005,72.11
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2006,73.54
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2007,61.01
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2008,76.24
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2009,60.39
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2005,63.44
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2006,42.17
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2007,33.03
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2008,44.3
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2009,24.55
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2005,72.36
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2006,81.94
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2007,71.15
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2008,85.58
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2009,94.12
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2005,54.55
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2006,56.52
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2007,73.13
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2008,42.48
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2009,58.41
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2005,49.61
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2006,63.01
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2007,68.94
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2008,63.29
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2009,44.79
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2005,71.47
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2006,82.58
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2007,79.53
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2008,85.14
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2009,87.75
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2005,0
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2006,0
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2007,91.48
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2008,88.02
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2009,95.42
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2005,97.45
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2006,99.25
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2007,98.98
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2008,100
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2009,100
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2005,92.42
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2006,86.82
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2007,96.09
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2008,95.29
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2009,96.23
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2005,82.16
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2006,91.25
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2007,96.75
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2008,96.3
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2009,96.19
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2005,94.12
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2006,90.06
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2007,96.99
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2008,96.33
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2009,93.42
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2005,0
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2006,0
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2007,66.59
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2008,54.92
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2009,71.16
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2005,47.83
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2006,41.97
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2007,42.41
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2008,43.77
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2009,29.83
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2005,38.48
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2006,30.02
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2007,47.12
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2008,49.69
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2009,46.57
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2005,60.48
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2006,53.69
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2007,56.91
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2008,63.91
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2009,62.52
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2005,83.26
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2006,83.54
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2007,78.44
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2008,85.91
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2009,68.7
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2005,87.13
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2006,84.26
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2007,81.96
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2008,81.45
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2009,67.33
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2005,94.1
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2006,88.9
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2007,84.38
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2008,82.62
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2009,71.56
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2005,90.87
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2006,84.78
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2007,71.6
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2008,79.93
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2009,63.88
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2005,90.35
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2006,82.83
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2007,78.74
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2008,85.72
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2009,90.37
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2005,86.12
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2006,90.15
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2007,84.84
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2008,93.86
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2009,98.43
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2005,68.73
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2006,74.93
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2007,77.16
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2008,70.21
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2009,57.72
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2005,95.19
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2006,90.9
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2007,95.6
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2008,96.62
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2009,92.81
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2005,94.91
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2006,96.79
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2007,98.01
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2008,95.49
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2009,89.2
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2005,89.07
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2006,88.25
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2007,83.64
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2008,83.97
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2009,90.85
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2005,33.64
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2006,22.01
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2007,28.92
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2008,19.66
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2009,21.8
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2005,67.87
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2006,77.42
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2007,80.32
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2008,74.66
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2009,59.47
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2005,48.98
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2006,61.46
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2007,53.39
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2008,43.06
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2009,47.61
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2005,63.69
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2006,65.78
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2007,76.07
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2008,75.55
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2009,62.07
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2005,85.94
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2006,87.42
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2007,89.89
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2008,92
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2009,93.11
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2005,0
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2006,0
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2007,88.38
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2008,82.04
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2009,86.63
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2005,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2006,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2007,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2008,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2009,50.73
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2005,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2006,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2007,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2008,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2009,57.54
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2005,95.36
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2006,95.83
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2007,95.52
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2008,97.42
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2009,91.83
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2005,96.81
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2006,99.67
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2007,98.01
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2008,96.68
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2009,93.82
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2005,95.4
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2006,99
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2007,100
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2008,98.58
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2009,95.54
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2005,99.55
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2006,99.54
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2007,98.06
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2008,100
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2009,100
12,"Prov. Sumatera Utara",1275,"Kota Medan",2005,98.34
12,"Prov. Sumatera Utara",1275,"Kota Medan",2006,96.79
12,"Prov. Sumatera Utara",1275,"Kota Medan",2007,99.06
12,"Prov. Sumatera Utara",1275,"Kota Medan",2008,100
12,"Prov. Sumatera Utara",1275,"Kota Medan",2009,94.45
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2005,99.1
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2006,97.93
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2007,98.75
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2008,97.56
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2009,100
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2005,94.3
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2006,94
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2007,92.67
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2008,92.79
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2009,69.2
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2005,54.66
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2006,50.71
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2007,27.64
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2008,34.21
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2009,12.5
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2005,93.72
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2006,87.46
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2007,82.51
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2008,86.47
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2009,66.14
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2005,81.28
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2006,68.16
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2007,69.58
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2008,80.18
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2009,57.62
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2005,54.91
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2006,69.83
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2007,69.68
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2008,66.35
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2009,63
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2005,94.58
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2006,90.2
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2007,96.76
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2008,91.92
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2009,68.03
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2005,79.97
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2006,89.22
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2007,85.59
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2008,90.35
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2009,73.33
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2005,95.37
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2006,95.82
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2007,93.33
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2008,94.57
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2009,91.87
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2005,91.87
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2006,90.84
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2007,91.81
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2008,94.6
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2009,79.9
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2005,60.07
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2006,66.57
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2007,51.59
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2008,57.58
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2009,58.91
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2005,48.22
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2006,61.8
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2007,58.58
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2008,56.7
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2009,68.7
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2005,69.42
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2006,75.42
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2007,69.11
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2008,75.51
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2009,65.29
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2005,80.53
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2006,76.89
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2007,70.23
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2008,76.29
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2009,68.89
13,"Prov. Sumatera Barat",1371,"Kota Padang",2005,99.65
13,"Prov. Sumatera Barat",1371,"Kota Padang",2006,96.92
13,"Prov. Sumatera Barat",1371,"Kota Padang",2007,97.92
13,"Prov. Sumatera Barat",1371,"Kota Padang",2008,98.28
13,"Prov. Sumatera Barat",1371,"Kota Padang",2009,100
13,"Prov. Sumatera Barat",1372,"Kota Solok",2005,95.19
13,"Prov. Sumatera Barat",1372,"Kota Solok",2006,96.88
13,"Prov. Sumatera Barat",1372,"Kota Solok",2007,94.98
13,"Prov. Sumatera Barat",1372,"Kota Solok",2008,96.31
13,"Prov. Sumatera Barat",1372,"Kota Solok",2009,100
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2005,88.34
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2006,92.39
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2007,92.56
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2008,94.91
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2009,74.67
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2005,100
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2006,100
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2007,98.44
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2008,99.38
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2009,100
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2005,98.58
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2006,99.52
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2007,99.18
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2008,99.47
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2009,92.29
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2005,98.48
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2006,96.55
